sector,year,gas_type,value_mt_co2eq
Harvested wood products,2007,CO2,-1.19828
Harvested wood products,2008,CO2,-0.68816
Harvested wood products,2009,CO2,-0.70849
Harvested wood products,2010,CO2,-0.81873
Harvested wood products,2011,CO2,-0.74172
Harvested wood products,2012,CO2,-0.66859
Harvested wood products,2013,CO2,-0.66233
Harvested wood products,2014,CO2,-0.76317
Harvested wood products,2015,CO2,-0.72872
Harvested wood products,2016,CO2,-0.8037
Harvested wood products,2017,CO2,-0.86883
Harvested wood products,2018,CO2,-0.82565
Harvested wood products,2019,CO2,-0.86632
Harvested wood products,2020,CO2,-0.80902
Harvested wood products,2021,CO2,-0.96268
Harvested wood products,2022,CO2,-0.883266
Harvested wood products,2023,CO2,-0.887147
Harvested wood products,2024,CO2,-2.428134
Incineration and open burning of waste,1990,CO2,0.095586
Incineration and open burning of waste,1991,CO2,0.095702
Incineration and open burning of waste,1992,CO2,0.09641
Incineration and open burning of waste,1993,CO2,0.097146
Incineration and open burning of waste,1994,CO2,0.097744
Incineration and open burning of waste,1995,CO2,0.09816
Incineration and open burning of waste,1996,CO2,0.098185
Incineration and open burning of waste,1997,CO2,0.082529
Incineration and open burning of waste,1998,CO2,0.064744
Incineration and open burning of waste,1999,CO2,0.07199
Incineration and open burning of waste,2000,CO2,0.076748
Incineration and open burning of waste,2001,CO2,0.085298
Incineration and open burning of waste,2002,CO2,0.10826
Incineration and open burning of waste,2003,CO2,0.153176
Incineration and open burning of waste,2004,CO2,0.14364
Incineration and open burning of waste,2005,CO2,0.128496
Incineration and open burning of waste,2006,CO2,0.126036
Incineration and open burning of waste,2007,CO2,0.08307
Incineration and open burning of waste,2008,CO2,0.06801
Incineration and open burning of waste,2009,CO2,0.069481
Incineration and open burning of waste,2010,CO2,0.061016
Incineration and open burning of waste,2011,CO2,0.043824
Incineration and open burning of waste,2012,CO2,0.047595
Incineration and open burning of waste,2013,CO2,0.044555
Incineration and open burning of waste,2014,CO2,0.041125
Incineration and open burning of waste,2015,CO2,0.041849
Incineration and open burning of waste,2016,CO2,0.02465
Incineration and open burning of waste,2017,CO2,0.027038
Incineration and open burning of waste,2018,CO2,0.023491
Incineration and open burning of waste,2019,CO2,0.031974
Incineration and open burning of waste,2020,CO2,0.030755
Incineration and open burning of waste,2021,CO2,0.034162
Incineration and open burning of waste,2022,CO2,0.035968
Incineration and open burning of waste,2023,CO2,0.035218
Incineration and open burning of waste,2024,CO2,0.035208
Industrial Processes,1990,CO2,2.249787
Industrial Processes,1991,CO2,2.151253
Industrial Processes,1992,CO2,2.062577
Industrial Processes,1993,CO2,2.027693
Industrial Processes,1994,CO2,2.265807
Industrial Processes,1995,CO2,2.179278
Industrial Processes,1996,CO2,2.261051
Industrial Processes,1997,CO2,2.589851
Industrial Processes,1998,CO2,2.479086
Industrial Processes,1999,CO2,2.428966
Industrial Processes,2000,CO2,2.976126
Industrial Processes,2001,CO2,3.227026
Industrial Processes,2002,CO2,2.988842
Industrial Processes,2003,CO2,2.462431
Industrial Processes,2004,CO2,2.633561
Industrial Processes,2005,CO2,2.726235
Industrial Processes,2006,CO2,2.668177
Industrial Processes,2007,CO2,2.724618
Industrial Processes,2008,CO2,2.433549
Industrial Processes,2009,CO2,1.618529
Industrial Processes,2010,CO2,1.424898
Industrial Processes,2011,CO2,1.294451
Industrial Processes,2012,CO2,1.520958
Industrial Processes,2013,CO2,1.437099
Industrial Processes,2014,CO2,1.781093
Industrial Processes,2015,CO2,1.967863
Industrial Processes,2016,CO2,2.109471
Industrial Processes,2017,CO2,2.197654
Industrial Processes,2018,CO2,2.253225
Industrial Processes,2019,CO2,2.224872
Industrial Processes,2020,CO2,2.067593
Industrial Processes,2021,CO2,2.432039
Industrial Processes,2022,CO2,2.253209
Industrial Processes,2023,CO2,2.113224
Industrial Processes,2024,CO2,1.837871
"Land use, land-use change and forestry",1990,CO2,0.811434
"Land use, land-use change and forestry",1991,CO2,0.78847
"Land use, land-use change and forestry",1992,CO2,0.647885
"Land use, land-use change and forestry",1993,CO2,0.899563
"Land use, land-use change and forestry",1994,CO2,1.047102
"Land use, land-use change and forestry",1995,CO2,2.023884
"Land use, land-use change and forestry",1996,CO2,1.769062
"Land use, land-use change and forestry",1997,CO2,1.146697
"Land use, land-use change and forestry",1998,CO2,1.194027
"Land use, land-use change and forestry",1999,CO2,1.261252
"Land use, land-use change and forestry",2000,CO2,1.861283
"Land use, land-use change and forestry",2001,CO2,2.925734
"Land use, land-use change and forestry",2002,CO2,2.857993
"Land use, land-use change and forestry",2003,CO2,3.179893
"Land use, land-use change and forestry",2004,CO2,2.001055
"Land use, land-use change and forestry",2005,CO2,2.138914
"Land use, land-use change and forestry",2006,CO2,2.114514
"Land use, land-use change and forestry",2007,CO2,1.172473
"Land use, land-use change and forestry",2008,CO2,0.492046
"Land use, land-use change and forestry",2009,CO2,0.090641
"Land use, land-use change and forestry",2010,CO2,0.815045
"Land use, land-use change and forestry",2011,CO2,0.152588
"Land use, land-use change and forestry",2012,CO2,-0.607491
"Land use, land-use change and forestry",2013,CO2,0.005968
"Land use, land-use change and forestry",2014,CO2,0.230462
"Land use, land-use change and forestry",2015,CO2,0.123878
"Land use, land-use change and forestry",2016,CO2,-0.741979
"Land use, land-use change and forestry",2017,CO2,0.964543
"Land use, land-use change and forestry",2018,CO2,0.125748
"Land use, land-use change and forestry",2019,CO2,0.289038
"Land use, land-use change and forestry",2020,CO2,0.900472
"Land use, land-use change and forestry",2021,CO2,0.45468
"Land use, land-use change and forestry",2022,CO2,-0.230785
"Land use, land-use change and forestry",2023,CO2,-0.065141
"Land use, land-use change and forestry",2024,CO2,2.908754
Landfills,1990,CO2,0.0
Landfills,1991,CO2,0.0
Landfills,1992,CO2,0.0
Landfills,1993,CO2,0.0
Landfills,1994,CO2,0.0
Landfills,1995,CO2,0.0
Landfills,1996,CO2,0.0
Landfills,1997,CO2,0.0
Landfills,1998,CO2,0.0
Landfills,1999,CO2,0.0
Landfills,2000,CO2,0.0
Landfills,2001,CO2,0.0
Landfills,2002,CO2,0.0
Landfills,2003,CO2,0.0
Landfills,2004,CO2,0.0
Landfills,2005,CO2,0.0
Landfills,2006,CO2,0.0
Landfills,2007,CO2,0.0
Landfills,2008,CO2,0.0
Landfills,2009,CO2,0.0
Landfills,2010,CO2,0.0
Landfills,2011,CO2,0.0
Landfills,2012,CO2,0.0
Landfills,2013,CO2,0.0
Landfills,2014,CO2,0.0
Landfills,2015,CO2,0.0
Landfills,2016,CO2,0.0
Landfills,2017,CO2,0.0
Landfills,2018,CO2,0.0
Landfills,2019,CO2,0.0
Landfills,2020,CO2,0.0
Landfills,2021,CO2,0.0
Landfills,2022,CO2,0.0
Landfills,2023,CO2,0.0
Landfills,2024,CO2,0.0
Liming,1990,CO2,0.355036
Liming,1991,CO2,0.315145
Liming,1992,CO2,0.255601
Liming,1993,CO2,0.3573
Liming,1994,CO2,0.269641
Liming,1995,CO2,0.494595
Liming,1996,CO2,0.484033
Liming,1997,CO2,0.423487
Liming,1998,CO2,0.30558
Liming,1999,CO2,0.383227
Liming,2000,CO2,0.366383
Liming,2001,CO2,0.385282
Liming,2002,CO2,0.2739
Liming,2003,CO2,0.38676
Liming,2004,CO2,0.240796
Liming,2005,CO2,0.266734
Liming,2006,CO2,0.254856
Liming,2007,CO2,0.376767
Liming,2008,CO2,0.262207
Liming,2009,CO2,0.307322
Liming,2010,CO2,0.427934
Liming,2011,CO2,0.360679
Liming,2012,CO2,0.229396
Liming,2013,CO2,0.515693
Liming,2014,CO2,0.391075
Liming,2015,CO2,0.401147
Liming,2016,CO2,0.433597
Liming,2017,CO2,0.332746
Liming,2018,CO2,0.461057
Liming,2019,CO2,0.343902
Liming,2020,CO2,0.399483
Liming,2021,CO2,0.597406
Liming,2022,CO2,0.623976
Liming,2023,CO2,0.457796
Liming,2024,CO2,0.453532
Manufacturing Combustion,1990,CO2,4.055664
Manufacturing Combustion,1991,CO2,4.142054
Manufacturing Combustion,1992,CO2,3.820697
Manufacturing Combustion,1993,CO2,4.028199
Manufacturing Combustion,1994,CO2,4.264354
Manufacturing Combustion,1995,CO2,4.281671
Manufacturing Combustion,1996,CO2,4.150206
Manufacturing Combustion,1997,CO2,4.490797
Manufacturing Combustion,1998,CO2,4.472139
Manufacturing Combustion,1999,CO2,4.63912
Manufacturing Combustion,2000,CO2,5.420251
Manufacturing Combustion,2001,CO2,5.38623
Manufacturing Combustion,2002,CO2,5.052202
Manufacturing Combustion,2003,CO2,5.168372
Manufacturing Combustion,2004,CO2,5.241927
Manufacturing Combustion,2005,CO2,5.417192
Manufacturing Combustion,2006,CO2,5.215194
Manufacturing Combustion,2007,CO2,5.309094
Manufacturing Combustion,2008,CO2,5.121138
Manufacturing Combustion,2009,CO2,4.109631
Manufacturing Combustion,2010,CO2,4.119457
Manufacturing Combustion,2011,CO2,3.71348
Manufacturing Combustion,2012,CO2,3.794687
Manufacturing Combustion,2013,CO2,3.974625
Manufacturing Combustion,2014,CO2,4.177572
Manufacturing Combustion,2015,CO2,4.212178
Manufacturing Combustion,2016,CO2,4.291663
Manufacturing Combustion,2017,CO2,4.43174
Manufacturing Combustion,2018,CO2,4.640024
Manufacturing Combustion,2019,CO2,4.533146
Manufacturing Combustion,2020,CO2,4.599589
Manufacturing Combustion,2021,CO2,4.6024
Manufacturing Combustion,2022,CO2,4.337669
Manufacturing Combustion,2023,CO2,4.126483
Manufacturing Combustion,2024,CO2,4.113809
Manure management,1990,CO2,0.0
Manure management,1991,CO2,0.0
Manure management,1992,CO2,0.0
Manure management,1993,CO2,0.0
Manure management,1994,CO2,0.0
Manure management,1995,CO2,0.0
Manure management,1996,CO2,0.0
Manure management,1997,CO2,0.0
Manure management,1998,CO2,0.0
Manure management,1999,CO2,0.0
Manure management,2000,CO2,0.0
Manure management,2001,CO2,0.0
Manure management,2002,CO2,0.0
Manure management,2003,CO2,0.0
Manure management,2004,CO2,0.0
Manure management,2005,CO2,0.0
Manure management,2006,CO2,0.0
Manure management,2007,CO2,0.0
Manure management,2008,CO2,0.0
Manure management,2009,CO2,0.0
Manure management,2010,CO2,0.0
Manure management,2011,CO2,0.0
Manure management,2012,CO2,0.0
Manure management,2013,CO2,0.0
Manure management,2014,CO2,0.0
Manure management,2015,CO2,0.0
Manure management,2016,CO2,0.0
Manure management,2017,CO2,0.0
Manure management,2018,CO2,0.0
Manure management,2019,CO2,0.0
Manure management,2020,CO2,0.0
Manure management,2021,CO2,0.0
Manure management,2022,CO2,0.0
Manure management,2023,CO2,0.0
Manure management,2024,CO2,0.0
Metal industry,1990,CO2,0.02608
Metal industry,1991,CO2,0.02344
Metal industry,1992,CO2,0.02056
Metal industry,1993,CO2,0.02608
Metal industry,1994,CO2,0.02128
Metal industry,1995,CO2,0.0248
Metal industry,1996,CO2,0.02728
Metal industry,1997,CO2,0.02696
Metal industry,1998,CO2,0.02864
Metal industry,1999,CO2,0.0268
Metal industry,2000,CO2,0.0288
Metal industry,2001,CO2,0.012
Metal industry,2002,CO2,0.0
Metal industry,2003,CO2,0.0
Metal industry,2004,CO2,0.0
Metal industry,2005,CO2,0.0
Metal industry,2006,CO2,0.0
Metal industry,2007,CO2,0.0
Metal industry,2008,CO2,0.0
Metal industry,2009,CO2,0.0
Metal industry,2010,CO2,0.0
Metal industry,2011,CO2,0.0
Metal industry,2012,CO2,0.0
Metal industry,2013,CO2,0.0
Metal industry,2014,CO2,0.0
Metal industry,2015,CO2,0.0
Metal industry,2016,CO2,0.0
Metal industry,2017,CO2,0.0
Metal industry,2018,CO2,0.0
Metal industry,2019,CO2,0.0
Metal industry,2020,CO2,0.0
Metal industry,2021,CO2,0.0
Metal industry,2022,CO2,0.0
Metal industry,2023,CO2,0.0
Metal industry,2024,CO2,0.0
Mineral industry,1990,CO2,1.116725
Mineral industry,1991,CO2,0.992389
Mineral industry,1992,CO2,0.932968
Mineral industry,1993,CO2,0.951126
Mineral industry,1994,CO2,1.081702
Mineral industry,1995,CO2,1.084181
Mineral industry,1996,CO2,1.198387
Mineral industry,1997,CO2,1.384925
Mineral industry,1998,CO2,1.288126
Mineral industry,1999,CO2,1.35371
Mineral industry,2000,CO2,1.908784
Mineral industry,2001,CO2,2.061437
Mineral industry,2002,CO2,2.063379
Mineral industry,2003,CO2,2.342318
Mineral industry,2004,CO2,2.507063
Mineral industry,2005,CO2,2.552795
Mineral industry,2006,CO2,2.538743
Mineral industry,2007,CO2,2.580434
Mineral industry,2008,CO2,2.301584
Mineral industry,2009,CO2,1.485323
Mineral industry,2010,CO2,1.299048
Mineral industry,2011,CO2,1.167271
Mineral industry,2012,CO2,1.391968
Mineral industry,2013,CO2,1.301695
Mineral industry,2014,CO2,1.650453
Mineral industry,2015,CO2,1.830364
Mineral industry,2016,CO2,1.968401
Mineral industry,2017,CO2,2.039856
Mineral industry,2018,CO2,2.094549
Mineral industry,2019,CO2,2.057865
Mineral industry,2020,CO2,1.907437
Mineral industry,2021,CO2,2.256941
Mineral industry,2022,CO2,2.068375
Mineral industry,2023,CO2,1.933888
Mineral industry,2024,CO2,1.65774
Non-energy products from fuels and solvent use,1990,CO2,0.116748
Non-energy products from fuels and solvent use,1991,CO2,0.105107
Non-energy products from fuels and solvent use,1992,CO2,0.105488
Non-energy products from fuels and solvent use,1993,CO2,0.1043
Non-energy products from fuels and solvent use,1994,CO2,0.106199
Non-energy products from fuels and solvent use,1995,CO2,0.09686
Non-energy products from fuels and solvent use,1996,CO2,0.112534
Non-energy products from fuels and solvent use,1997,CO2,0.104842
Non-energy products from fuels and solvent use,1998,CO2,0.103514
Non-energy products from fuels and solvent use,1999,CO2,0.105639
Non-energy products from fuels and solvent use,2000,CO2,0.156248
Non-energy products from fuels and solvent use,2001,CO2,0.112397
Non-energy products from fuels and solvent use,2002,CO2,0.114565
Non-energy products from fuels and solvent use,2003,CO2,0.119815
Non-energy products from fuels and solvent use,2004,CO2,0.126498
Non-energy products from fuels and solvent use,2005,CO2,0.173439
Non-energy products from fuels and solvent use,2006,CO2,0.129434
Non-energy products from fuels and solvent use,2007,CO2,0.144183
Non-energy products from fuels and solvent use,2008,CO2,0.131965
Non-energy products from fuels and solvent use,2009,CO2,0.133207
Non-energy products from fuels and solvent use,2010,CO2,0.125849
Non-energy products from fuels and solvent use,2011,CO2,0.12718
Non-energy products from fuels and solvent use,2012,CO2,0.12899
Non-energy products from fuels and solvent use,2013,CO2,0.135404
Non-energy products from fuels and solvent use,2014,CO2,0.130639
Non-energy products from fuels and solvent use,2015,CO2,0.1375
Non-energy products from fuels and solvent use,2016,CO2,0.14107
Non-energy products from fuels and solvent use,2017,CO2,0.157798
Non-energy products from fuels and solvent use,2018,CO2,0.158676
Non-energy products from fuels and solvent use,2019,CO2,0.167007
Non-energy products from fuels and solvent use,2020,CO2,0.160156
Non-energy products from fuels and solvent use,2021,CO2,0.175099
Non-energy products from fuels and solvent use,2022,CO2,0.184834
Non-energy products from fuels and solvent use,2023,CO2,0.179336
Non-energy products from fuels and solvent use,2024,CO2,0.180131
Other,1990,CO2,0.0
Other,1991,CO2,0.0
Other,1992,CO2,0.0
Other,1993,CO2,0.0
Other,1994,CO2,0.0
Other,1995,CO2,0.0
Other,1996,CO2,0.0
Other,1997,CO2,0.0
Other,1998,CO2,0.0
Other,1999,CO2,0.0
Other,2000,CO2,0.0
Other,2001,CO2,0.0
Other,2002,CO2,0.0
Other,2003,CO2,0.0
Other,2004,CO2,0.0
Other,2005,CO2,0.0
Other,2006,CO2,0.0
Other,2007,CO2,0.0
Other,2008,CO2,0.0
Other,2009,CO2,0.0
Other,2010,CO2,0.0
Other,2011,CO2,0.0
Other,2012,CO2,0.0
Other,2013,CO2,0.0
Other,2014,CO2,0.0
Other,2015,CO2,0.0
Other,2016,CO2,0.0
Other,2017,CO2,0.0
Other,2018,CO2,0.0
Other,2019,CO2,0.0
Other,2020,CO2,0.0
Other,2021,CO2,0.0
Other,2022,CO2,0.0
Other,2023,CO2,0.0
Other,2024,CO2,0.0
Other land,1990,CO2,0.000829
Other land,1991,CO2,0.000838
Other land,1992,CO2,0.000847
Other land,1993,CO2,0.001116
Other land,1994,CO2,0.001384
Other land,1995,CO2,0.021282
Other land,1996,CO2,0.025421
Other land,1997,CO2,0.02569
Other land,1998,CO2,0.025921
Other land,1999,CO2,0.026153
Other land,2000,CO2,0.041494
Other land,2001,CO2,0.045042
Other land,2002,CO2,0.045692
Other land,2003,CO2,0.046342
Other land,2004,CO2,0.048375
Other land,2005,CO2,0.048793
Other land,2006,CO2,1.458126
Other land,2007,CO2,0.017272
Other land,2008,CO2,0.025784
Other land,2009,CO2,0.017254
Other land,2010,CO2,0.017246
Other land,2011,CO2,0.017237
Other land,2012,CO2,0.017228
Other land,2013,CO2,0.016959
Other land,2014,CO2,0.016691
Other land,2015,CO2,0.016422
Other land,2016,CO2,0.016153
Other land,2017,CO2,0.015885
Other land,2018,CO2,0.015653
Other land,2019,CO2,0.015423
Other land,2020,CO2,0.014772
Other land,2021,CO2,0.014584
Other land,2022,CO2,0.013934
Other land,2023,CO2,0.013283
Other land,2024,CO2,0.013283
Other product manufacture and use,1990,CO2,0.0
Other product manufacture and use,1991,CO2,0.0
Other product manufacture and use,1992,CO2,0.0
Other product manufacture and use,1993,CO2,0.0
Other product manufacture and use,1994,CO2,0.0
Other product manufacture and use,1995,CO2,0.0
Other product manufacture and use,1996,CO2,0.0
Other product manufacture and use,1997,CO2,0.0
Other product manufacture and use,1998,CO2,0.0
Other product manufacture and use,1999,CO2,0.0
Other product manufacture and use,2000,CO2,0.0
Other product manufacture and use,2001,CO2,0.0
Other product manufacture and use,2002,CO2,0.0
Other product manufacture and use,2003,CO2,0.0
Other product manufacture and use,2004,CO2,0.0
Other product manufacture and use,2005,CO2,0.0
Other product manufacture and use,2006,CO2,0.0
Other product manufacture and use,2007,CO2,0.0
Other product manufacture and use,2008,CO2,0.0
Other product manufacture and use,2009,CO2,0.0
Other product manufacture and use,2010,CO2,0.0
Other product manufacture and use,2011,CO2,0.0
Other product manufacture and use,2012,CO2,0.0
Other product manufacture and use,2013,CO2,0.0
Other product manufacture and use,2014,CO2,0.0
Other product manufacture and use,2015,CO2,0.0
Other product manufacture and use,2016,CO2,0.0
Other product manufacture and use,2017,CO2,0.0
Other product manufacture and use,2018,CO2,0.0
Other product manufacture and use,2019,CO2,0.0
Other product manufacture and use,2020,CO2,0.0
Other product manufacture and use,2021,CO2,0.0
Other product manufacture and use,2022,CO2,0.0
Other product manufacture and use,2023,CO2,0.0
Other product manufacture and use,2024,CO2,0.0
Other transportation,1990,CO2,0.073137
Other transportation,1991,CO2,0.074058
Other transportation,1992,CO2,0.074139
Other transportation,1993,CO2,0.051757
Other transportation,1994,CO2,0.044415
Other transportation,1995,CO2,0.124842
Other transportation,1996,CO2,0.135521
Other transportation,1997,CO2,0.106136
Other transportation,1998,CO2,0.070783
Other transportation,1999,CO2,0.098001
Other transportation,2000,CO2,0.06161
Other transportation,2001,CO2,0.106504
Other transportation,2002,CO2,0.107077
Other transportation,2003,CO2,0.109815
Other transportation,2004,CO2,0.120095
Other transportation,2005,CO2,0.152463
Other transportation,2006,CO2,0.151154
Other transportation,2007,CO2,0.129055
Other transportation,2008,CO2,0.143276
Other transportation,2009,CO2,0.148011
